"","f1","f2","f3","f4","f5","f6","f7","Course","Intervention","Gender_group","Raceethnicity_group","Education_group"
"1192",0.214285714285714,-0.333333333333333,-0.75,0.0833333333333333,0.5,0.333333333333333,0.666666666666667,"PHY105N","Partner Agreements","Man","SND","Not1stGen"
"1193",0.357142857142857,-0.2,-0.5,0.333333333333333,0.8,0.333333333333333,0.5,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1194",0.285714285714286,-0.2,-0.25,0.0833333333333333,0.1,0.166666666666667,0.333333333333333,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1195",0.142857142857143,-0.333333333333333,0,0.0833333333333333,0,0,0,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1196",0.0714285714285714,0.2,-0.5,0,0.2,0,0,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1197",0.0714285714285714,0.2,0.25,0.166666666666667,0.1,0,0.5,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1198",-0.142857142857143,-0.2,0.5,0.166666666666667,-0.2,-0.333333333333333,0.666666666666667,"PHY105N","Collaborative Comparison","Other","SD","Not1stGen"
"1199",0.571428571428571,0.2,-1,0,0.9,0,0.833333333333333,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1200",0.214285714285714,-0.333333333333333,0.25,0.166666666666667,0,-0.5,0.333333333333333,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1201",0.142857142857143,-0.333333333333333,-1,0.166666666666667,0,0.166666666666667,0.333333333333333,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1202",0.214285714285714,0.0666666666666667,0.5,0,0.4,0.166666666666667,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1203",0.0714285714285714,-0.0666666666666667,-0.25,0,-0.2,0,0.833333333333333,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1204",0.214285714285714,0.0666666666666667,-0.5,0,0.4,0.333333333333333,0.333333333333333,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1205",0.428571428571429,-0.2,-1,0.166666666666667,0.8,0.666666666666667,0.5,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1206",0.357142857142857,0.333333333333333,-0.25,0.416666666666667,0.4,0,0.5,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1207",0.357142857142857,-0.333333333333333,-0.75,0.333333333333333,0.4,0.5,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SND","Not1stGen"
"1208",0,-0.333333333333333,0,0,0,0,0,"PHY105N","Collaborative Comparison","Man","SND","1stGen"
"1209",0.357142857142857,-0.0666666666666667,-0.75,0,0.5,0.166666666666667,0.666666666666667,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1210",0.0714285714285714,0.0666666666666667,-1,0,0.9,0.333333333333333,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1211",0.0714285714285714,-0.2,-0.5,0.166666666666667,0,0.666666666666667,0.333333333333333,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1212",0.285714285714286,-0.0666666666666667,-0.5,-0.166666666666667,0.5,0.333333333333333,0.333333333333333,"PHY105N","Collaborative Comparison","Woman","SND","1stGen"
"1213",0.571428571428571,-0.333333333333333,-1,0,1,0.333333333333333,-0.333333333333333,"PHY105N","Collaborative Comparison","Woman","SND","Not1stGen"
"1214",0.5,-0.0666666666666667,-1,0,0.3,0,0.833333333333333,"PHY105N","Collaborative Comparison","Man","Mixed","Not1stGen"
"1215",0.0714285714285714,-0.0666666666666667,0,0.0833333333333333,0.2,0.333333333333333,0.333333333333333,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1216",0.142857142857143,-0.0666666666666667,0,0.0833333333333333,0.2,0.166666666666667,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1217",0.142857142857143,-0.0666666666666667,-0.25,0.0833333333333333,0.4,0.166666666666667,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SND","Not1stGen"
"1218",0.285714285714286,-0.2,0,0.416666666666667,0.2,0.5,0.833333333333333,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1219",0.571428571428571,-0.333333333333333,-0.25,0,0.6,-0.166666666666667,0.833333333333333,"PHY105N","Collaborative Comparison","Woman","SD","1stGen"
"1220",0.357142857142857,-0.0666666666666667,0,0.25,0.4,0.166666666666667,0.5,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1221",0.214285714285714,-0.0666666666666667,-0.5,0.0833333333333333,0.5,0,0.666666666666667,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1222",0.285714285714286,-0.2,-0.25,-0.0833333333333333,0.7,0.166666666666667,0.333333333333333,"PHY105N","Collaborative Comparison","Woman","SND","1stGen"
"1223",0.285714285714286,-0.2,-0.75,0.0833333333333333,0,0.166666666666667,0.5,"PHY105N","Collaborative Comparison","Man","SND","1stGen"
"1224",0.428571428571429,-0.2,-1,0,0.7,0,0.833333333333333,"PHY105N","Collaborative Comparison","Man","SND","1stGen"
"1225",0.142857142857143,-0.333333333333333,0,0.0833333333333333,-0.1,0.5,1,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1226",0.285714285714286,-0.0666666666666667,-1,0,0.6,0,0.833333333333333,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1227",0,-1,0.25,0.25,0.2,0.333333333333333,0.333333333333333,"PHY105N","Collaborative Comparison","Man","Mixed","Not1stGen"
"1228",0.214285714285714,0.2,-1,0.0833333333333333,0.2,-0.333333333333333,0.5,"PHY105N","Collaborative Comparison","Man","SND","1stGen"
"1229",0.571428571428571,-0.2,0,-0.0833333333333333,0.7,0.166666666666667,1,"PHY105N","Collaborative Comparison","Woman","Mixed","Not1stGen"
"1230",0.357142857142857,-0.333333333333333,0,-0.0833333333333333,0.2,0,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SND","1stGen"
"1231",0.214285714285714,0.466666666666667,0.25,0,0,0,0.333333333333333,"PHY105N","Collaborative Comparison","Woman","SD","1stGen"
"1232",0.357142857142857,-0.0666666666666667,0,0,0.3,0.333333333333333,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1233",0.428571428571429,-0.333333333333333,-0.5,0,0.5,0.333333333333333,1,"PHY105N","Collaborative Comparison","Woman","SND","Not1stGen"
"1234",0.5,-0.2,-0.25,0.0833333333333333,0.6,0.5,1,"PHY105N","Collaborative Comparison","Woman","SND","Not1stGen"
"1235",0.5,-0.0666666666666667,0.25,0.166666666666667,0.4,0.166666666666667,0.166666666666667,"PHY105N","Collaborative Comparison","Man","Mixed","Not1stGen"
"1236",0,-0.2,-0.75,0,0.6,-0.166666666666667,1,"PHY105N","Collaborative Comparison","Woman","SND","1stGen"
"1237",-0.285714285714286,-1,0,-0.333333333333333,0.6,-0.166666666666667,0.333333333333333,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"1238",0.428571428571429,0.466666666666667,-0.25,0,0.3,0.5,0.5,"PHY105N","Collaborative Comparison","Woman","SND","1stGen"
"1239",0.357142857142857,0.6,0.25,0.25,0.3,0.166666666666667,0.166666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1240",0.0714285714285714,0.0666666666666667,-0.5,0.166666666666667,0,0.333333333333333,0.5,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"1241",0.142857142857143,-0.0666666666666667,-0.25,0.0833333333333333,0.4,0.166666666666667,0.666666666666667,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"1242",0.214285714285714,-0.2,-0.5,0,0.1,-0.333333333333333,0.666666666666667,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"1243",0.0714285714285714,-0.333333333333333,0,0.166666666666667,-0.2,0.166666666666667,1,"PHY105N","Partner Agreements","Man","SND","Not1stGen"
"1245",0.428571428571429,-0.333333333333333,-0.5,0.333333333333333,0.9,0.333333333333333,1,"PHY105N","Partner Agreements","Man","SND","Not1stGen"
"1246",0.214285714285714,-0.2,-0.5,0.416666666666667,0.4,0.166666666666667,0.333333333333333,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"1247",0.0714285714285714,0.6,0.25,0,0.4,0.333333333333333,0.333333333333333,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"1248",0.214285714285714,-0.333333333333333,-1,0,0.7,0.333333333333333,0.333333333333333,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"1249",0.0714285714285714,-0.333333333333333,0.5,-0.0833333333333333,0,0.166666666666667,0.833333333333333,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"1250",0.571428571428571,-0.2,-0.75,-0.0833333333333333,0.7,0.333333333333333,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1251",-0.285714285714286,-0.333333333333333,0.25,0.0833333333333333,0.3,0.666666666666667,0.333333333333333,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1252",0.214285714285714,-0.2,0,0,0.1,0.166666666666667,0.5,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"1253",0.285714285714286,0.333333333333333,0.75,-0.166666666666667,0.5,0.833333333333333,0.166666666666667,"PHY105N","Collaborative Comparison","Woman","SD","1stGen"
"1254",0.357142857142857,-0.466666666666667,-0.25,0.25,0.4,0.333333333333333,0.666666666666667,"PHY105N","Collaborative Comparison","Woman","SND","1stGen"
"1255",0.0714285714285714,-0.2,-1,0,0.3,0.166666666666667,0.333333333333333,"PHY105N","Control","Man","SD","Not1stGen"
"1256",0.0714285714285714,0.0666666666666667,0.5,0.0833333333333333,0.2,0.5,0.666666666666667,"PHY105N","Control","Man","Mixed","Not1stGen"
"1257",-0.142857142857143,0.0666666666666667,-0.25,0,0.5,0.666666666666667,0.5,"PHY105N","Control","Man","SND","Not1stGen"
"1258",0.571428571428571,-0.333333333333333,0.25,0.5,0.5,-0.166666666666667,0.833333333333333,"PHY105N","Control","Man","SD","Not1stGen"
"1259",0.357142857142857,-0.2,-1,0,0.6,-0.166666666666667,0.833333333333333,"PHY105N","Control","Man","SND","1stGen"
"1260",0.357142857142857,1,0,0.416666666666667,0.9,0.333333333333333,0.5,"PHY105M","Control","Man","SND","1stGen"
"1263",0,-0.333333333333333,-0.5,0.166666666666667,0.6,0.833333333333333,1,"PHY105N","Control","Man","SND","Not1stGen"
"1264",0.642857142857143,-0.333333333333333,-1,-0.0833333333333333,0.6,-0.333333333333333,1,"PHY105N","Control","Man","Mixed","1stGen"
"1265",0.214285714285714,-0.0666666666666667,-0.75,-0.0833333333333333,0.5,0.166666666666667,0.666666666666667,"PHY105N","Control","Man","SND","Not1stGen"
"1266",0.0714285714285714,-0.466666666666667,-0.5,0.166666666666667,0.3,0.333333333333333,0.333333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"1268",0.285714285714286,-0.0666666666666667,-0.25,0.25,0.3,0.166666666666667,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"1269",0.0714285714285714,0.2,0,0.0833333333333333,0,0.166666666666667,0,"PHY105M","Control","Woman","SD","Not1stGen"
"1270",0.214285714285714,0.333333333333333,0,0,0.3,0.333333333333333,0.333333333333333,"PHY105M","Control","Man","SD","Not1stGen"
"1271",0.214285714285714,-0.333333333333333,-0.25,0,0.6,-0.166666666666667,0.666666666666667,"PHY105M","Control","Man","SD","1stGen"
"1272",0.0714285714285714,-0.2,0.25,0.0833333333333333,0.8,-0.166666666666667,0.666666666666667,"PHY105M","Control","Man","SD","Not1stGen"
"1273",0.285714285714286,-0.466666666666667,-0.75,0.0833333333333333,0.6,0.333333333333333,0.666666666666667,"PHY105M","Control","Man","SND","1stGen"
